"count","num","text"
"3240","4","Сбербанк оправдывает свою репутацию."
"3241","4","Сбербанк считаю лучшем в России, но был инцидент..."
"3242","4","Почти всем довольна"
"3243","4","Самый замечательный банк"
"3244","4","в целом - достойный Банк, хотя иногда, возможны неприятные сюрпризы"
"3245","4","в целом не плохо"
"3246","4","Хороший банк"
"3247","4","Меня все устраивает"
"3248","4","Хороший банк!"
"3249","4","На фоне других банков лучший."
"3250","4","самый используемый в народе"
"3251","4","Пользуемся, нормальный банк"
"3252","4","Очень доброжелательные и внимательные сотрудники"
"3253","4","Удобен в использовании,много опций"
"3254","4","Хороший банк"
"3255","4","положительное"
"3256","4","вполне нормально"
"3257","4","Нет претензий."
"3258","4","Не ожидала такого сервиса."
"3259","4","Надёжный банк"
"3260","4","карта"
"3261","4","В Сбербанке претензии игнорируют. Отношение к клиентам ""на грани фантастики"""
"3262","4","Банк с известным именем, но изменения не только положительные"
"3263","4","Среднестатистический банк.Может чуть лучше...а может чуть хуже"
"3264","4","разочаровывает"
"3265","4","В Сбербанке России начали брать слишком большие проценты за оплату кредитов"
"3266","4","Неплохо, но есть над чем поработать"
"3267","4","Услугами сбербанка России в Киеве довольна - особенно денежными переводами"
"3268","4","Персонал вежливый, обходительный, электронная очередь порадовала."
"3269","4","Отражение русских традиций."
"3270","4","Давольно хорошее"
"3271","4","Хорошо"
"3272","4","Спасает!"
"3273","4","много минусов, но есть и плюсы."
"3274","4","Как в пословице: "" На безрыбье и рак рыба""."
"3275","4","Сбербанк  улучшил качество обслуживания клиентов"
"3276","4","Огромный кошелек"
"3277","4","Надежный банк"
"3278","4","Это приложение мне очень нравится"
"3279","4","Пользовался до того как узнал о Тинькофф"
"3280","4","Только Сбер"
"3281","4","Хороший банк"
"3282","4","Отделение банка с человеческим лицом"
"3283","4","Проверенный банк годами."
"3284","4","Работой банка в принципе довольна"
"3285","4","хороший стабильный банк"
"3286","4","Нормальный банк"
"3287","4","Сбербанк-Хачатуряна-16"
"3288","4","Гений Герман Грефф"
"3289","4","Нормально"
"3290","4","Удобно"
"3291","4","Лучший банк"
"3292","4","Банк не плохой, но кредитная ставка нереальная"
"3293","4","Крутой банк"
"3294","4","Комиссии..."
"3295","4","Неплохой банк"
"3296","4","Надежный банк"
"3297","4","Банк партнер"
"3298","4","Хорошее"
"3299","4","хороший банк"
"3300","4","Неплохо"
"3301","4","Один из самых надёжных банков в России"
"3302","4","Хороший банк"
"3303","4","Хороший банк"
"3304","4","Хороший банк"
"3305","4","Удобный банк"
"3306","4","Прозрачная система, надежный"
"3307","4","Сбербанк - всегда рядом"
"3308","4","Хороший банк"
"3309","4","Привык к тинькову особо не использую"
"3310","4","Хороший банк"
"3311","4","Неплохой банк"
"3312","4","Сбербанк устраивает полностью"
"3313","4","Один из лучших банков"
"3314","4","Банк хороший"
"3315","4","Стабильность, уверенность в завтрашнем дне. Банк номер 1."
"3316","4","Прекрасный сервис или хорошее отделение."
"3317","4","Хороший банк, лучше чем некоторые банки"
"3318","4","Свои плюсы, свои минусы"
"3319","4","В меру хороший банк"
"3320","4","Очень хороший сбербанк"
"3321","4","Хороший банк"
"3322","4","Хорошие и удобное приложение - Банк"
"3323","4","Хороший банк"
"3324","4","Лучший Банк!"
"3325","4","Надежный банк"
"3326","4","Нормальный банк"
"3327","4","Нормальный банк"
"3328","4","Хороший банк"
"3329","4","Отличное"
"3330","4","Хороший банк"
"3331","4","Кредитный отдел"
"3332","4","Можно пользоваться, но с умом и осторожностью."
"3333","4","Отличный банк"
"3334","4","Неплохой банк по статистике!"
"3335","4","Среднее."
"3336","4","Выше среднего"
"3337","4","Сбер банк."
"3338","4","Неплохой банк"
"3339","4","банк как банк"
"3340","4","Являюсь клиентом Сбербанка уже 2 года. Всем довольна. Удобное мобильное приложение, технических неполадок нет."
"3341","4","Сер Банк лучший"
"3342","4","Хороший банк."
"3343","4","Сбербан очень удобный сервис"
"3344","4","Всё хорошо"
"3345","4","Не плохой банк."
"3346","4","Хороший банк"
"3347","4","Неплохо"
"3348","4","Надёжный банк, очень давно пользуюсь его услугами"
"3349","4","Нормальное приложение"
"3350","4","хороший банк"
"3351","4","Отличный банк"
"3352","4","Хороший банк"
"3353","4","хороший банк"
"3354","4","В последнее время разочаровывает"
"3355","4","Привычный банк который естт на каждом шагу"
"3356","4","Удобное приложение"
"3357","4","Нравится, пользуюсь несколько лет"
"3358","4","Небольшие проблемы"
"3359","4","Классная карта"
"3360","4","Всем рекомендую"
"3361","4","С точки зрения обслуживания в офисе, онлайн и мобильном претензий нет. Для меня всё хорошо."
"3362","4","Сбербанк мало чем отличается от других Российских банков."
"3363","4","Не лучший банк РФ"
"3364","4","не советую использовать"
"3365","4","Просто установить и удобно пользоваться.Много операции и функций.Возможность использовать где угодно и в любое время."
"3366","4","Хороший банк"
"3367","4","Хороший банк, но со своими минусами"
"3368","4","Мне нравится это программа по моему использованию"
"3369","4","неплохой банк"
"3370","4","Мой банк!"
"3371","4","Хороший бан но много индификации когда заходить в кабинет"
"3372","4","Стабильность, инновации."
"3373","4","Банк ожидания"
"3374","4","Удобно и безопасно."
"3375","4","Быстрые переводы."
"3376","4","Самый надёжный банк"
"3377","4","Ничего плохого"
"3378","4","Нормальный банк"
"3379","4","Очень неплохо"
"3380","4","Надёжный банк"
"3381","4","Удобность ы пользовании"
"3382","4","4 балла"
"3383","4","Все устраивает"
"3384","4","Мой любимый банк . Но недочеты все равно присутствуют"
"3385","4","Отличный банк"
"3386","4","Мое поверхностное знакомство с услугами банка"
"3387","4","Не плохо"
"3388","4","7/10"
"3389","4","Моё мнение 8/10"
"3390","4","Пока все устраивает."
"3391","4","Более приемлемо"
"3392","4","Удобно, много банкоматов."
"3393","4","Мне нравится этот банк, рекомендую!"
"3394","4","Отличный банк"
"3395","4","среднее"
"3396","4","Сойдёт"
"3397","4","Удобное приложение."
"3398","4","Немного неудобно"
"3399","4","Хороший,а также распространённый банк."
"3400","4","очень много лишнего"
"3401","4","Хороший банк."
"3402","4","Всем известный банк"
"3403","4","В целом не плохо"
"3404","4","Обычный банк"
"3405","4","ну карта нормальная"
"3406","4","Приложение очень удобное."
"3407","4","Множество услуг"
"3408","4","Сбербанк карта топ или нет?"
"3409","4","СберБанк - один из лучших банков в РФ"
"3410","4","Удобство и противоречивость."
"3411","4","Удобно, понятно."
"3412","4","Достаточно хороший банк"
"3413","4","Банк как банк"
"3414","4","Нормально одним словом"
"3415","4","Нормальное"
"3416","4","Нормальное"
"3417","4","Очень удобно!"
"3418","4","СберБанк удобный и приятный банк."
"3419","4","Самый уверенный вариант хранения средств с широким функционалом возможностей"
"3420","4","неплохой банк"
"3421","4","Хороший банк"
"3422","4","Нормальный банк"
"3423","4","Сбербанк хороший , быстро прибегают на помощь ."
"3424","4","Хороший банк"
"3425","4","Хороший банк, но много не грамотных работников"
"3426","4","Офисы Сбербанка России в Воронеже"
"3427","4","неудобное время работы"
"3428","4","Хороший надежный банк"
"3429","4","Надежный и скупой банк"
"3430","4","Не плохо"
"3431","4","Очередь отстоять обязательно."
"3432","4","теряет доверие..."
"3433","4","Ставлю улыбочки за обслуживаниие"
"3434","4","Хороший банк"
"3435","4","медленно работают"
"3436","4","хороший банк"
"3437","4","Мне понравился данный банк."
"3438","4","Неплохое приложение"
"3439","4","Удобный онлайн банк."
"3440","4","Всё хорошо"
"3441","4","Обычный хороший банк"
"3442","4","Прекрасный банк"
"3443","4","Самый удобный это сбер банк."
"3444","4","Банк как банк"
"3445","4","Нас устраивает, но не все!"
"3446","4","Хороший банк"
"3447","4","Базовый банк"
"3448","4","Хороший банк."
"3449","4","Среднее впечатление"
"3450","4","Отличный банк"
"3451","4","нормальный, надежный банк"
"3452","4","Функционально, полезно и удобно."
"3453","4","Довольно неплохо"
"3454","4","удобный банк и приложение."
"3455","4","Средненько."
"3456","4","Сбер или эко-система Грефа"
"3457","4","Банк вполне устраивает"
"3458","4","Пока пойдет"
"3459","4","Хороший банк"
"3460","4","Приятный банк"
"3461","4","Хороший популярный банк."
"3462","4","несколько лет пользуюсь услугами Сбербанка"
"3463","4","Почти самый надежный банк в РФ"
"3464","4","Пользуюсь и доверяю только этому банку"
"3465","4","Будущее России?""Нет"""
"3466","4","Доверие, клиентоориентированность"
"3467","4","Отлично"
"3468","5","В очередь за Кристофари вставали?"
"3469","5","удобство и комфорт для клиента"
"3470","5","Жизнь банка внутри"
"3471","5","Необычное отделение в историческом стиле"
"3472","5","Качество работы отделения на Диксона,5 мне мне нравится.Хожу с удовольствием."
"3473","5","Мой любимый банк"
"3474","5","Банк рядом с домом"
"3475","5","Ипотека от А до Я на личном примере. Все «подводные камни»."
"3476","5","В общем всё устраивает"
"3477","5","Молодежная карта полностью оправдывает свое название"
"3478","5","Отличное обслуживание"
"3479","5","Российский финансовый конгломерат, крупнейший транснациональный и универсальный банк с международной сетью"
"3480","5","Быстро и оперативно решили мою проблему."
"3481","5","Страховать личные вещи в Сбербанке оказалось просто"
"3482","5","Вернули украденные с карты 27.12.2019 деньги"
"3483","5","Маме помогли отбиться от мошенников"
"3484","5","Служба безопасности Сбера vs мошенники или как маму не смогли развести на 70 тысяч"
"3485","5","Спасибо Сберу что исправили ошибку работодателя"
"3486","5","Кредит с хорошими условиями без КИ"
"3487","5","Как страховка в Сбербанк-страховании спасла мою собаку"
"3488","5","Ипотека от А до Я на личном примере. Все «подводные камни»."
"3489","5","В общем всё устраивает"
"3490","5","Молодежная карта полностью оправдывает свое название"
"3491","5","Отличное обслуживание"
"3492","5","Российский финансовый конгломерат, крупнейший транснациональный и универсальный банк с международной сетью"
"3493","5","Быстро и оперативно решили мою проблему."
"3494","5","Страховать личные вещи в Сбербанке оказалось просто"
"3495","5","Вернули украденные с карты 27.12.2019 деньги"
"3496","5","Маме помогли отбиться от мошенников"
"3497","5","Служба безопасности Сбера vs мошенники или как маму не смогли развести на 70 тысяч"
"3498","5","Спасибо Сберу что исправили ошибку работодателя"
"3499","5","Кредит с хорошими условиями без КИ"
"3500","5","Как страховка в Сбербанк-страховании спасла мою собаку"
"3501","5","Ипотека от А до Я на личном примере. Все «подводные камни»."
"3502","5","В общем всё устраивает"
"3503","5","Молодежная карта полностью оправдывает свое название"
"3504","5","Отличное обслуживание"
"3505","5","Российский финансовый конгломерат, крупнейший транснациональный и универсальный банк с международной сетью"
"3506","5","Быстро и оперативно решили мою проблему."
"3507","5","Страховать личные вещи в Сбербанке оказалось просто"
"3508","5","Вернули украденные с карты 27.12.2019 деньги"
"3509","5","Маме помогли отбиться от мошенников"
"3510","5","Служба безопасности Сбера vs мошенники или как маму не смогли развести на 70 тысяч"
"3511","5","Спасибо Сберу что исправили ошибку работодателя"
"3512","5","Кредит с хорошими условиями без КИ"
"3513","5","Как страховка в Сбербанк-страховании спасла мою собаку"
"3514","5","Все очень долго"
"3515","5","Простая процедура возврата налогов через банк"
"3516","5","Вернул налог без заполнения кучи бумажек"
"3517","5","Если делать рефинансирование, то только в Сбербанке"
"3518","5","Обожаю Сбербанк! Но он начинает сдавать"
"3519","5","Нашла способ вернуть деньги. Спасибо за помощь сотруднице"
"3520","5","Многие, имея задолженность и наложенный арест на счета,заводят номинальный счёт,так ли он нужен?"
"3521","5","Понравилось обслуживание в банке."
"3522","5","Спасибо за помощь со скрытым вкладом"
"3523","5","Получила кредит на учебу сразу после окончания школы"
"3524","5","ИИС в Сбербанке"
"3525","5","Положительный отзыв об оказанной услуге"
"3526","5","Помогли решить вопрос со снятием денег со счета во время банкротства"
"3527","5","Большое спасибо сотруднице Сбера на Фрунзе 12!"
"3528","5","СберБанке брокерский счет"
"3529","5","Сбер одобрил ипотеку через Домклик за 10 минут"
"3530","5","Индивидуальный подход на деле"
"3531","5","Сбер - банк с человеческими ценностями"
"3532","5","Получила кредит за 4 часа"
"3533","5","Являюсь постоянным клиентом банка"
"3534","5","Предельно довольна"
"3535","5","Пакет услуг «золотой» сделал жизнь проще"
"3536","5","Несолидно для такого банка."
"3537","5","Удобный и надежный банк"
"3538","5","Помощь с получением наследства"
"3539","5","Сбер вернул украденные с карты деньги"
"3540","5","Спасибо за отличную работу"
"3541","5","Возможность получить кредит без личного посещения банка"
"3542","5","Больших проблем с банком не видел."
"3543","5","Пожалуй самое быстрое и простое подключение торгового эквайринга"
"3544","5","Хороший банк,хорошие специалисты"
"3545","5","Хороший банк"
"3546","5","Очень хороший банк"
"3547","5","Благодарность за помощь с оформлением ипотечных каникул"
"3548","5","Спасибо за помощь менеджеру из отделения на Матвеевской!"
"3549","5","Искренняя благодарность сотруднице Сбербанка Коноваловой Г.И."
"3550","5","Забыла отменить подписку. Но Сбер вернул деньги"
"3551","5","Искренняя благодарность сотруднице Сбербанка Коноваловой Г.И."
"3552","5","Забыла отменить подписку. Но Сбер вернул деньги"
"3553","5","Благодарность сотруднику Сбербанка"
"3554","5","Отличный банк"
"3555","5","Чарджбек"
"3556","5","Помогли разобраться в автоплатежах"
"3557","5","Удобно. Быстро."
"3558","5","Отлчиная молодежная карта"
"3559","5","Не потеряла деньги на карте благодаря банку"
"3560","5","Банк вернул деньги, угнанные [цензура]"
"3561","5","Сбербанк меня пока устраивает"
"3562","5","Хорошая кредитная программа для ведущих ЛПХ"
"3563","5","Со страховкой от сбера спокойнее"
"3564","5","Вернули деньги, угнанные мошенниками"
"3565","5","Оперативное кредитование даже в удаленном формате"
"3566","5","Очень вовремя предложили кредитную карту"
"3567","5","Надежность"
"3568","5","Банк пошёл навстречу и одобрил ипотечные каникулы! Огромное спасибо!"
"3569","5","Быстро вернули закладную и оформили документы по закрытой ипотеке"
"3570","5","удобно ,комфортно"
"3571","5","Сбербанк помог вернуть деньги за отменённую бронь"
"3572","5","Самый лучший банк!"
"3573","5","Все для людей"
"3574","5","Оперативность, качество"
"3575","5","Благодаря Сбербанку взяли тот автомобиль, который хотели."
"3576","5","У меня чуть не украли деньги. Спасибо Сберу, что остановил это"
"3577","5","Арестовали счета из-за чужого долга. В Сбербанке помогли разобраться"
"3578","5","Спасибо Сбербанку! Я сама виновата, что сглупила"
"3579","5","все для людей"
"3580","5","Помогли решить проблемы с доставкой СМС"
"3581","5","Хорошо"
"3582","5","Отличный банк."
"3583","5","Отличный, добротный банк."
"3584","5","Надёжный банк"
"3585","5","Отличный банк, удобное обслуживание"
"3586","5","Не плохой банк."
"3587","5","удобно"
"3588","5","Доволен сервисом как онлайн так и в офисах,удобное обслуживание,ощущается надежность и уверенность в этом банке"
"3589","5","Отлично"
"3590","5","Известный, проверенный временем банк."
"3591","5","Большие возможности!"
"3592","5","Неплохой банк"
"3593","5","Надёжный банк"
"3594","5","В станице самый лучший банк."
"3595","5","Обслуживание по номеру 900"
"3596","5","Самый быстрый доступ к услугам!"
"3597","5","Я доверяю этому банку!"
"3598","5","Обслуживание высокое"
"3599","5","Клиент, банком доволен"
"3600","5","Хорошее"
"3601","5","Очень хорошее обслуживание"
"3602","5","Оформлял ипотеку"
"3603","5","Критичные вопросы решили быстро, без проволочек, с положительным результатом"
"3604","5","Отличная работа"
"3605","5","Улучшения за годы на лицо"
"3606","5","Отличный банк"
"3607","5","Наилучшее"
"3608","5","Самый лучший банк"
"3609","5","самый лучший и отзывчивый банк"
"3610","5","Гуманная реструктуризация ипотеки"
"3611","5","Очень хороший банк"
"3612","5","Круглосуточный доступ к банкоматам."
"3613","5","Бум лучший банк"
"3614","5","Качественный и клиентоориентированный сервис."
"3615","5","Удобно"
"3616","5","Хороший банк. Все точно и оперативно."
"3617","5","Очень довольна"
"3618","5","Отличные специалисты"
"3619","5","Надежный банк России"
"3620","5","Оперативно вернули деньги за списанный с карты платеж которого я не подтверждала"
"3621","5","Специалисту Московского банка Лефортовского отделения Галкиной А. В."
"3622","5","Всегда доступны банкоматы. Нет очередей."
"3623","5","Сервис в Сбербанке вырос в моих глазах"
"3624","5","Хороший банк или как взять кредит с плохой кредитной историей."
"3625","5","Для меня 5 баллов."
"3626","5","Вызывает доверие"
"3627","5","На 1 месте для меня"
"3628","5","По-моему мнению лучший банк"
"3629","5","хорошо"
"3630","5","Благодарность руководителю и сотрудникам ф-ла Сбера в Гранд Каньоне"
"3631","5","Удобно"
"3632","5","Спасибо менеджеру Еременко Марии Владимировне, в офисе 8621/0770"
"3633","5","Хороший банк"
"3634","5","Благодарность руководителю и сотрудникам ф-ла Сбера в Гранд Каньоне"
"3635","5","Удобно"
"3636","5","Спасибо менеджеру Еременко Марии Владимировне, в офисе 8621/0770"
"3637","5","Хороший банк"
"3638","5","Один из моих любимых банков!"
"3639","5","Надежный банк"
"3640","5","Очень хороший и выгодный банк"
"3641","5","быстрое оформление!"
"3642","5","Отлично"
"3643","5","Как не посети их, нагло навязывают свои доп услуги"
"3644","5","Плохая работа"
"3645","5","Довольно позитивное впечатление у меня о "" Сбербанке"""
"3646","5","Сервис изменился к лучшему"
"3647","5","Все по честному."
"3648","5","ОТЛИЧНОЕ"
"3649","5","Надёжный. В клиентах видит людей. Доверяет людям."
"3650","5","Оперативно вернули деньги"
"3651","5","Сбербанк. Этим всё сказано."
"3652","5","Надежный банк"
"3653","5","Удобный в использовании"
"3654","5","надёжный банк !"
"3655","5","Хороший банк"
"3656","5","Приятные консультанты, отзывчивый банк"
"3657","5","лучший банк в отличии от других"
"3658","5","По мне так хороший банк."
"3659","5","Омбудсмен работает на высшем уровне"
"3660","5","Лучший банк"
"3661","5","Полностью устраивает, всё прекрасно"
"3662","5","Там банкомат, там деньги бродят, там консультант с компьютером сидит..."
"3663","5","Главный банк страны"
"3664","5","Пользуюсь только сбербанком"
"3665","5","Хорошо что есть сбербанк онлайн"
"3666","5","Быстро и оперативно"
"3667","5","отличный банк"
"3668","5","Лучшее отделение Сбербанка!"
"3669","5","Самый лучший выбор на сегодняшний день."
"3670","5","Хороший банк"
"3671","5","Хороший банк +"
"3672","5","Прекрасная обстановка,отличное обслуживание."
"3673","5","Надежный банк"
"3674","5","Прибыльный банк , но отношение к клиентам свинское"
"3675","5","Мой любимый банк."
"3676","5","Общее впечатление- положительное"
"3677","5","Понравилось"
"3678","5","Повезет - не повезет! Удивительное рядом!"
"3679","5","Все устраивает"
"3680","5","Надёжный банк"
"3681","5","Нормальный банк, но валюту кроме доллара и евро не меняют"
"3682","5","Процентная ставка самая низкая"
"3683","5","Единственный банк с которым хочется работать"
"3684","5","Отличный банк, близко к дому"
"3685","5","Все быстро,доходчиво,понятно"
"3686","5","Лучший банк в мире"
"3687","5","Хороший банк - всегда рядом!"
"3688","5","Отличный банк."
"3689","5","Вообще отлично рефинансиовалась я)))"
"3690","5","Cбербанк"
"3691","5","Мне нравиться банк"
"3692","5","Явного негатива нет. Довольно хороший банк."
"3693","5","Оперативно,качественно"
"3694","5","Отличный банк"
"3695","5","Нравится"
"3696","5","отличный банк для физических лиц"
"3697","5","Один из самых надежных банков."
"3698","5","Как народное слово стало большим брендом! Или банк будущего!"
"3699","5","Неплохой вариант ""на каждый день"""
"3700","5","Подарки от Сбербанка! Такое бывает? Да!"
"3701","5","как я работала консультантом"
"3702","5","Есть свои плюсы и минусы"
"3703","5","Немного цивилизации в нашем городке."
"3704","5","Популярнейший банк России.Одно структурное подразделение из филиальной сети г. Казани."
"3705","5","Сбербанк мое любимое место!"
"3706","5","Приятно удивил."
"3707","5","Нормальный банк, среди прочих. Вклад ""Цифровой"""
"3708","5","наилучшие впечатления"
"3709","5","Качественное обслуживание..."
"3710","5","Пошла поменять одну карточку, а получила две!"
"3711","5","Просто молодцы! Нет других слов!"
"3712","5","Стабильный и удобный банк"
"3713","5","Приятный сюрприз."
"3714","5","Вне конкуренции, или просто не из чего выбирать...проверенный банк."
"3715","5","Как приятно, когда помнят о тебе за твои же деньги"
"3716","5","Меня устраивает"
"3717","5","Хорошее обслуживание."
"3718","5","Хорошее отделение банка!"
"3719","5","самый честный банк"
"3720","5","Впечатляет многообразием филиалов..."
"3721","5","Сбербанк это не афиширует, поэтому пользуйтесь пока можно :)"
"3722","5","Хороший, надежный, преображающийся на глазах банк"
"3723","5","Надежный банк."
"3724","5","Банк с историей. Моментальные операции."
"3725","5","Хорошее отделение, мало народу"
"3726","5","Всегда пользовалась услугами банка и буду пользоваться . Все устраивает!"
"3727","5","Может, и хорошо, что я так мало им пользуюсь?"
"3728","5","Нормальный банк"
"3729","5","я ему доверяю"
"3730","5","Сбербанк России - Главный банк России!"
"3731","5","Впечатления пока хорошие"
"3732","5","Хороший кэшбэк,удобство пользования, множество банкоматов"
"3733","5","Мой отзыв капля в море, но хочу поддержать Сбер"
"3734","5","Здесь можно получить бесплатно карту Сбербанка ""Моментум"""
"3735","5","""Сбербанк"" и способы его работы."
"3736","5","Отличный сервис!"
"3737","5","из всех больше уважения заслужил"
"3738","5","Нравится!"
"3739","5","Надежный банк, все устраивает"
"3740","5","Надёжный Банк"
"3741","5","Хороший банк с выгодными условиями"
"3742","5","Самый удобный, так как самый распространённый"
"3743","5","Почти все виды банковских услуг"
"3744","5","Не люблю звонить по номеру ""900"", но в этот раз звонок меня порадовал!"
"3745","5","Из чудесного! Как совет!"
"3746","5","Клиент всегда прав"
"3747","5","Доверяю"
"3748","5","Прекрасное отношение к клиентам"
"3749","5","Хороший банк"
"3750","5","Выгодные условия по кредитам, выручает онлайнсбербанк"
"3751","5","Я доверяю Сбербанку."
"3752","5","Вместе со Сбербанком...с 1998 года."
"3753","5","Лидер отрасли в России"
"3754","5","Хороший банк,с которым удобно сотрудничать!"
"3755","5","все еще остается одним из наиболее надежных банков в России и за его границами."
"3756","5","Банк,который ни разу не подводил"
"3757","5","А мне вот нравится)"
"3758","5","Норм банк"
"3759","5","Самый надёжный банк."
"3760","5","Воронеж допофис на Матросова - хороший сервис рядом с домом"
"3761","5","Хорошая работа зависит от конкретного отделения банка"
"3762","5","Круглосуточная помощь в любой ситуации!"
"3763","5","ГОСУДАРСТВО И СБЕРБАНК ТОЛКАЮТ К ПРЕСТУПЛЕНИЮ"
"3764","5","Становится лучше!"
"3765","5","качественное обслуживание и забота о клиентах"
"3766","5","Самый надежны банк"
"3767","5","Достоинство, надежность, отличный сервис"
"3768","5","Всё  оказалось очень просто!"
"3769","5","Сбер является ведущим в Российской Федерации"
"3770","5","Нравится"
"3771","5","Комфортный, крупный банк."
"3772","5","Бесплатная сбер кредитная карта. Приобретите и будете вечно в долгах."
"3773","5","Жалоб нет"
"3774","5","Прочный лидер."
"3775","5","Лучший банк России СберБанк!:)"
"3776","5","Отличный банк"
"3777","5","Считаю, один из главных банков России"
"3778","5","По-моему меня консультировал лучший сотрудник банка"
"3779","5","двоякое, с плюсами и минусами"
"3780","5","помощь специалистов на высоком уровне"
"3781","5","Приятно быть клиентом этого банка"
"3782","5","хороший банк"
"3783","5","Качественное обслуживание"
"3784","5","Очень нравится"
"3785","5","Отличный банк"
"3786","5","Единственный Российский банк который работает уже более 170 лет! "
"3787","5","Сбербанк это моя любовь и мой спаситель"
"3788","5","Лучший банк"
"3789","5","Банк не самый лучший"
"3790","5","Хороший банк"
"3791","5","В целом ОК, но я не подошла под условия акции"
"3792","5","Прекрасная оперативная работа по защите вкладов от мошенников"
"3793","5","Мой основной банк."
"3794","5","Добрый, старый сбер!"
"3795","5","Хороший банк"
"3796","5","Буду первой кто доволен банком"
"3797","5","Нормальное"
"3798","5","Ипотека не без сюрпризов"
"3799","5","Супер приложение"
"3800","5","Самое лучшее приложение для действий с деньгами."
"3801","5","Хороший банк."
"3802","5","сбербанк"
"3803","5","Один из лучших банков"
"3804","5","Лучший самый банк"
"3805","5","Благодарность"
"3806","5","Хороший банк"
"3807","5","Сбербанк номер 1"
"3808","5","отличный банк"
"3809","5","Номер 1 в России"
"3810","5","Хороший надежный банк"
"3811","5","Как я вклад в Сбере открывал"
"3812","5","Я одна люблю СберБанк?"
"3813","5","Хороший банк"
"3814","5","На удивление повезло! Пока без косяков. Не сравнить с тем, что было 7 лет назад!"
"3815","5","Всегда рядом!"
"3816","5","Самый лучший банк"
"3817","5","Самый удобный банк"
"3818","5","Самый надежный банк."
"3819","5","По сравнению с другими банками, Сбербанк-надёжность"
"3820","5","Отличное обслуживание"
"3821","5","Являюсь постоянным клиентом этого банка"
"3822","5","надежный банк с господдержкой"
"3823","5","Низкие проценты,хорошее обслуживание"
"3824","5","Сбербанк россии - надежный партнер"
"3825","5","хороший банк"
"3826","5","стабильный, упрощённый, развитый."
"3827","5","Надежный государственный банк"
"3828","5","Банк после ремонта стал заметно лучше"
"3829","5","Если хотите оформить кредит, то вам сюда."
"3830","5","Наилучшее решение для ипотеки!"
"3831","5","По необходимости приходиться общаться"
"3832","5","Надёжно"
"3833","5","Хороший банк"
"3834","5","Ипотека со ""своей ставкой"" в Сбере"
"3835","5","Отзыв на Сбербанк"
"3836","5","Вежливость залог успеха?"
"3837","5","Приятно удивил"
"3838","5","ДОВОЛЬНЫЙ КЛИЕНТ"
"3839","5","Хороший банк"
"3840","5","Отличный банк"
"3841","5","И всё таки приложение ""Сбербанк"" лучшее для меня!"
"3842","5","Очень удобный банк"
"3843","5","Хороший банк, отлично проходят переводы"
"3844","5","Достаточно хороший банк"
"3845","5","Все хорошо"
"3846","5","Больше 8 тыс за год."
"3847","5","По мне дак это лучший банк!"
"3848","5","Супер"
"3849","5","Стабильный банк"
"3850","5","Прекрасный банк"
"3851","5","Претензий нет"
"3852","5","Один из лучших банков на территории РФ"
"3853","5","Удобный"
"3854","5","Просто класс"
"3855","5","Надёжный банк"
"3856","5","Лучший банк"
"3857","5","Отличный банк,с отличными сотрудниками!"
"3858","5","чисто, всегда помогут"
"3859","5","Самый удобный банк"
"3860","5","Нравится этот банк"
"3861","5","Нейтральное"
"3862","5","Сервис на высоте"
"3863","5","Мне очень нравится"
"3864","5","Широкий выбор кредитных и дебетовых карт с различными условиями использования."
"3865","5","Удобное приложение"
"3866","5","Доброжелательное обслуживание"
"3867","5","Хороший банк"
"3868","5","Хороший сбербанк"
"3869","5","С бонусами не вышло, но в целом нормальный кредит"
"3870","5","Карта маментум от сбербанк продливается автоматически на 2 года"
"3871","5","Хороший банк"
"3872","5","Стабильный,удобный,современный"
"3873","5","Из крайности в крайность"
"3874","5","Всё в норме,проблем с банком пока не наблюдаю."
"3875","5","Надёжность, современность"
"3876","5","Хорошее обслуживание. Быстро и качественно делают свою работу!"
"3877","5","Хороший банк"
"3878","5","Плюсы и минусы валютного вклада в Сбере"
"3879","5","Отличный банк для хранения, кредитования денег"
"3880","5","Обычный банк."
"3881","5","Отличное"
"3882","5","Хороший сервис Сбера , удобно"
"3883","5","Лучший банк"
"3884","5","Сбербанк"
"3885","5","Обыкновенный банк"
"3886","5","Лучший банк России."
"3887","5","Один из лучших банков"
"3888","5","Хороший и доступный банк"
"3889","5","Приоритетный банк"
"3890","5","Нравится"
"3891","5","Простота и удобство в приложение"
"3892","5","Хорошее приложение пользуюсь довольно долго"
"3893","5","СберБанк уже не тот"
"3894","5","Удобно"
"3895","5","Ругать можно, конечно, но есть ли смысл?"
"3896","5","Хороший банк"
"3897","5","прекрасное приложение"
"3898","5","Мне Сбер очень нравится, несмотря на отрицательные отзывы других людей"
"3899","5","Банк который зарекомендовал себя за многие годы"
"3900","5","Удобный банк"
"3901","5","Очень удобно"
"3902","5","Сбер рулит"
"3903","5","Отличный банк"
"3904","5","Самый надежный банк"
"3905","5","Я доволен"
"3906","5","Один из лучших"
"3907","5","Отличный банк"
"3908","5","Очень удобно"
